fips,name,votes,absentee_votes,reporting,precincts,absentee_method,eevp,tot_exp_vote,eevp_value,eevp_display,eevp_source,turnout_stage,absentee_count_progress,absentee_max_ballots,results_armstrongk,results_raknerudz,results_petersons,results_absentee_armstrongk,results_absentee_raknerudz,results_absentee_petersons,last_updated,leader_margin_value,leader_margin_display,leader_margin_name_display,leader_party_id,race_id_race,race_slug_race,url_race,state_page_url_race,ap_polls_page_race,race_type_race,election_type_race,election_date_race,runoff_race,race_name_race,office_race,officeid_race,race_rating_race,seat_race,seat_name_race,state_id_race,state_slug_race,state_name_race,state_nyt_abbrev_race,state_shape_race,party_id_race,uncontested_race,report_race,result_race,result_source_race,gain_race,lost_seat_race,votes_race,absentee_votes_race,absentee_counties_race,absentee_count_progress_race,poll_display_race,poll_countdown_display_race,poll_waiting_display_race,poll_time_race,poll_time_short_race,precincts_reporting_race,precincts_total_race,reporting_display_race,reporting_value_race,eevp_race,tot_exp_vote_race,eevp_source_race,eevp_value_race,eevp_display_race,county_data_source_race,incumbent_party_race,no_forecast_race,last_updated_race,has_incumbent_race,leader_margin_value_race,leader_margin_votes_race,leader_margin_display_race,leader_margin_name_display_race,leader_party_id_race,expectations_text_race,expectations_text_short_race,absentee_ballot_deadline_race,absentee_postmark_deadline_race,winner_called_timestamp_race
38049,McHenry,2980,0,5,5,Merged into voters' home precincts and released with cumulative results,94,3160,94%,94% reported,edison,2,unknown,5709,2358,554,68,0,0,0,2020-11-11T03:25:41Z,60.53691,R+61,Armstrong +61,republican,ND-G-H-1-2020-11-03,nd-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-dakota-house-district-at-large.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-dakota.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-north-dakota.html,house,general,2020-11-03,FALSE,U.S. House At-Large,U.S. House,H,solid-rep,1,At-Large,ND,north-dakota,North Dakota,N.D.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",355675,128116,4,unknown,First polls close at 8 p.m. Eastern time.,First polls close in,Most polls have closed.,2020-11-04T01:00:00.000Z,8 p.m.,375,416,90% reporting,90%,90,395000,edison,90%,90% reported,edison,republican,FALSE,2020-11-12T20:51:51Z,TRUE,41.38075,147181,R+41,Armstrong +41,republican,"","",6,-1,1604455500497
38051,McIntosh,1444,0,5,6,Merged into voters' home precincts and released with cumulative results,89,1630,89%,89% reported,edison,2,unknown,2307,1191,220,33,0,0,0,2020-11-11T03:25:42Z,67.24377,R+67,Armstrong +67,republican,ND-G-H-1-2020-11-03,nd-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-dakota-house-district-at-large.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-dakota.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-north-dakota.html,house,general,2020-11-03,FALSE,U.S. House At-Large,U.S. House,H,solid-rep,1,At-Large,ND,north-dakota,North Dakota,N.D.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",355675,128116,4,unknown,First polls close at 8 p.m. Eastern time.,First polls close in,Most polls have closed.,2020-11-04T01:00:00.000Z,8 p.m.,375,416,90% reporting,90%,90,395000,edison,90%,90% reported,edison,republican,FALSE,2020-11-12T20:51:51Z,TRUE,41.38075,147181,R+41,Armstrong +41,republican,"","",6,-1,1604455500497
38053,McKenzie,5312,0,11,11,Merged into voters' home precincts and released with cumulative results,100,5251,>98%,>98% reported,edison,2,unknown,1593,4395,719,198,0,0,0,2020-11-11T03:25:43Z,69.20181,R+69,Armstrong +69,republican,ND-G-H-1-2020-11-03,nd-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-dakota-house-district-at-large.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-dakota.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-north-dakota.html,house,general,2020-11-03,FALSE,U.S. House At-Large,U.S. House,H,solid-rep,1,At-Large,ND,north-dakota,North Dakota,N.D.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",355675,128116,4,unknown,First polls close at 8 p.m. Eastern time.,First polls close in,Most polls have closed.,2020-11-04T01:00:00.000Z,8 p.m.,375,416,90% reporting,90%,90,395000,edison,90%,90% reported,edison,republican,FALSE,2020-11-12T20:51:51Z,TRUE,41.38075,147181,R+41,Armstrong +41,republican,"","",6,-1,1604455500497
38055,McLean,5473,0,3,3,Merged into voters' home precincts and released with cumulative results,91,5994,91%,91% reported,edison,2,some,7064,4220,1119,134,0,0,0,2020-11-11T03:25:44Z,56.65997,R+57,Armstrong +57,republican,ND-G-H-1-2020-11-03,nd-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-dakota-house-district-at-large.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-dakota.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-north-dakota.html,house,general,2020-11-03,FALSE,U.S. House At-Large,U.S. House,H,solid-rep,1,At-Large,ND,north-dakota,North Dakota,N.D.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",355675,128116,4,unknown,First polls close at 8 p.m. Eastern time.,First polls close in,Most polls have closed.,2020-11-04T01:00:00.000Z,8 p.m.,375,416,90% reporting,90%,90,395000,edison,90%,90% reported,edison,republican,FALSE,2020-11-12T20:51:51Z,TRUE,41.38075,147181,R+41,Armstrong +41,republican,"","",6,-1,1604455500497
38057,Mercer,4634,0,12,14,None,88,5262,88%,88% reported,edison,2,unknown,8208,3871,668,95,0,0,0,2020-11-11T03:25:44Z,69.11955,R+69,Armstrong +69,republican,ND-G-H-1-2020-11-03,nd-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-dakota-house-district-at-large.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-dakota.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-north-dakota.html,house,general,2020-11-03,FALSE,U.S. House At-Large,U.S. House,H,solid-rep,1,At-Large,ND,north-dakota,North Dakota,N.D.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",355675,128116,4,unknown,First polls close at 8 p.m. Eastern time.,First polls close in,Most polls have closed.,2020-11-04T01:00:00.000Z,8 p.m.,375,416,90% reporting,90%,90,395000,edison,90%,90% reported,edison,republican,FALSE,2020-11-12T20:51:51Z,TRUE,41.38075,147181,R+41,Armstrong +41,republican,"","",6,-1,1604455500497
38059,Morton,16329,0,16,18,Other,92,17749,92%,92% reported,edison,2,unknown,7220,12382,3375,572,0,0,0,2020-11-11T03:25:45Z,55.15953,R+55,Armstrong +55,republican,ND-G-H-1-2020-11-03,nd-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-dakota-house-district-at-large.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-dakota.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-north-dakota.html,house,general,2020-11-03,FALSE,U.S. House At-Large,U.S. House,H,solid-rep,1,At-Large,ND,north-dakota,North Dakota,N.D.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",355675,128116,4,unknown,First polls close at 8 p.m. Eastern time.,First polls close in,Most polls have closed.,2020-11-04T01:00:00.000Z,8 p.m.,375,416,90% reporting,90%,90,395000,edison,90%,90% reported,edison,republican,FALSE,2020-11-12T20:51:51Z,TRUE,41.38075,147181,R+41,Armstrong +41,republican,"","",6,-1,1604455500497
38061,Mountrail,4095,0,8,9,Merged into voters' home precincts and released with cumulative results,89,4619,89%,89% reported,edison,2,unknown,1784,2819,1154,122,0,0,0,2020-11-12T20:51:47Z,40.65934,R+41,Armstrong +41,republican,ND-G-H-1-2020-11-03,nd-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-dakota-house-district-at-large.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-dakota.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-north-dakota.html,house,general,2020-11-03,FALSE,U.S. House At-Large,U.S. House,H,solid-rep,1,At-Large,ND,north-dakota,North Dakota,N.D.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",355675,128116,4,unknown,First polls close at 8 p.m. Eastern time.,First polls close in,Most polls have closed.,2020-11-04T01:00:00.000Z,8 p.m.,375,416,90% reporting,90%,90,395000,edison,90%,90% reported,edison,republican,FALSE,2020-11-12T20:51:51Z,TRUE,41.38075,147181,R+41,Armstrong +41,republican,"","",6,-1,1604455500497
38063,Nelson,1742,0,1,1,Merged into voters' home precincts and released with cumulative results,90,1932,90%,90% reported,edison,2,some,3279,1195,495,52,0,0,0,2020-11-11T03:25:45Z,40.1837,R+40,Armstrong +40,republican,ND-G-H-1-2020-11-03,nd-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-dakota-house-district-at-large.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-dakota.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-north-dakota.html,house,general,2020-11-03,FALSE,U.S. House At-Large,U.S. House,H,solid-rep,1,At-Large,ND,north-dakota,North Dakota,N.D.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",355675,128116,4,unknown,First polls close at 8 p.m. Eastern time.,First polls close in,Most polls have closed.,2020-11-04T01:00:00.000Z,8 p.m.,375,416,90% reporting,90%,90,395000,edison,90%,90% reported,edison,republican,FALSE,2020-11-12T20:51:51Z,TRUE,41.38075,147181,R+41,Armstrong +41,republican,"","",6,-1,1604455500497
38065,Oliver,1055,0,6,7,Merged into voters' home precincts and released with cumulative results,92,1147,92%,92% reported,edison,2,unknown,795,906,121,28,0,0,0,2020-11-11T03:25:46Z,74.40758,R+74,Armstrong +74,republican,ND-G-H-1-2020-11-03,nd-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-dakota-house-district-at-large.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-dakota.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-north-dakota.html,house,general,2020-11-03,FALSE,U.S. House At-Large,U.S. House,H,solid-rep,1,At-Large,ND,north-dakota,North Dakota,N.D.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",355675,128116,4,unknown,First polls close at 8 p.m. Eastern time.,First polls close in,Most polls have closed.,2020-11-04T01:00:00.000Z,8 p.m.,375,416,90% reporting,90%,90,395000,edison,90%,90% reported,edison,republican,FALSE,2020-11-12T20:51:51Z,TRUE,41.38075,147181,R+41,Armstrong +41,republican,"","",6,-1,1604455500497
38067,Pembina,3283,0,5,6,None,93,3532,93%,93% reported,edison,2,some,6545,2518,685,80,0,0,0,2020-11-11T03:25:46Z,55.83308,R+56,Armstrong +56,republican,ND-G-H-1-2020-11-03,nd-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-dakota-house-district-at-large.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-dakota.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-north-dakota.html,house,general,2020-11-03,FALSE,U.S. House At-Large,U.S. House,H,solid-rep,1,At-Large,ND,north-dakota,North Dakota,N.D.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",355675,128116,4,unknown,First polls close at 8 p.m. Eastern time.,First polls close in,Most polls have closed.,2020-11-04T01:00:00.000Z,8 p.m.,375,416,90% reporting,90%,90,395000,edison,90%,90% reported,edison,republican,FALSE,2020-11-12T20:51:51Z,TRUE,41.38075,147181,R+41,Armstrong +41,republican,"","",6,-1,1604455500497
38069,Pierce,2276,0,8,8,Merged into voters' home precincts and released with cumulative results,99,2307,>98%,>98% reported,edison,2,unknown,1553,1689,471,116,0,0,0,2020-11-11T03:25:47Z,53.51494,R+54,Armstrong +54,republican,ND-G-H-1-2020-11-03,nd-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-dakota-house-district-at-large.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-dakota.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-north-dakota.html,house,general,2020-11-03,FALSE,U.S. House At-Large,U.S. House,H,solid-rep,1,At-Large,ND,north-dakota,North Dakota,N.D.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",355675,128116,4,unknown,First polls close at 8 p.m. Eastern time.,First polls close in,Most polls have closed.,2020-11-04T01:00:00.000Z,8 p.m.,375,416,90% reporting,90%,90,395000,edison,90%,90% reported,edison,republican,FALSE,2020-11-12T20:51:51Z,TRUE,41.38075,147181,R+41,Armstrong +41,republican,"","",6,-1,1604455500497
38071,Ramsey,5319,0,4,4,Merged into voters' home precincts and released with cumulative results,89,5950,89%,89% reported,edison,2,some,7131,3786,1362,171,0,0,0,2020-11-11T03:25:47Z,45.57248,R+46,Armstrong +46,republican,ND-G-H-1-2020-11-03,nd-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-dakota-house-district-at-large.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-dakota.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-north-dakota.html,house,general,2020-11-03,FALSE,U.S. House At-Large,U.S. House,H,solid-rep,1,At-Large,ND,north-dakota,North Dakota,N.D.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",355675,128116,4,unknown,First polls close at 8 p.m. Eastern time.,First polls close in,Most polls have closed.,2020-11-04T01:00:00.000Z,8 p.m.,375,416,90% reporting,90%,90,395000,edison,90%,90% reported,edison,republican,FALSE,2020-11-12T20:51:51Z,TRUE,41.38075,147181,R+41,Armstrong +41,republican,"","",6,-1,1604455500497
38073,Ransom,2412,0,4,4,Released as a separate subtotal at the end of tabulation,91,2647,91%,91% reported,edison,2,some,3752,1492,818,102,0,0,0,2020-11-11T03:25:47Z,27.94362,R+28,Armstrong +28,republican,ND-G-H-1-2020-11-03,nd-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-dakota-house-district-at-large.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-dakota.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-north-dakota.html,house,general,2020-11-03,FALSE,U.S. House At-Large,U.S. House,H,solid-rep,1,At-Large,ND,north-dakota,North Dakota,N.D.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",355675,128116,4,unknown,First polls close at 8 p.m. Eastern time.,First polls close in,Most polls have closed.,2020-11-04T01:00:00.000Z,8 p.m.,375,416,90% reporting,90%,90,395000,edison,90%,90% reported,edison,republican,FALSE,2020-11-12T20:51:51Z,TRUE,41.38075,147181,R+41,Armstrong +41,republican,"","",6,-1,1604455500497
38075,Renville,1310,0,4,5,Merged into voters' home precincts and released with cumulative results,90,1452,90%,90% reported,edison,2,unknown,1788,1073,194,43,0,0,0,2020-11-11T03:25:48Z,67.09924,R+67,Armstrong +67,republican,ND-G-H-1-2020-11-03,nd-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-dakota-house-district-at-large.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-dakota.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-north-dakota.html,house,general,2020-11-03,FALSE,U.S. House At-Large,U.S. House,H,solid-rep,1,At-Large,ND,north-dakota,North Dakota,N.D.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",355675,128116,4,unknown,First polls close at 8 p.m. Eastern time.,First polls close in,Most polls have closed.,2020-11-04T01:00:00.000Z,8 p.m.,375,416,90% reporting,90%,90,395000,edison,90%,90% reported,edison,republican,FALSE,2020-11-12T20:51:51Z,TRUE,41.38075,147181,R+41,Armstrong +41,republican,"","",6,-1,1604455500497
38077,Richland,7672,0,13,15,Merged into voters' home precincts and released with cumulative results,90,8515,90%,90% reported,edison,2,unknown,4052,5276,2124,272,0,0,0,2020-11-11T03:25:48Z,41.08446,R+41,Armstrong +41,republican,ND-G-H-1-2020-11-03,nd-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-dakota-house-district-at-large.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-dakota.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-north-dakota.html,house,general,2020-11-03,FALSE,U.S. House At-Large,U.S. House,H,solid-rep,1,At-Large,ND,north-dakota,North Dakota,N.D.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",355675,128116,4,unknown,First polls close at 8 p.m. Eastern time.,First polls close in,Most polls have closed.,2020-11-04T01:00:00.000Z,8 p.m.,375,416,90% reporting,90%,90,395000,edison,90%,90% reported,edison,republican,FALSE,2020-11-12T20:51:51Z,TRUE,41.38075,147181,R+41,Armstrong +41,republican,"","",6,-1,1604455500497
38079,Rolette,3736,0,4,5,"As a precinct in the FIRST cumulative report, along with regular precincts",89,4186,89%,89% reported,edison,2,unknown,1383,1344,2292,100,0,0,0,2020-11-11T03:25:49Z,25.37473,D+25,Raknerud +25,democrat,ND-G-H-1-2020-11-03,nd-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-dakota-house-district-at-large.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-dakota.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-north-dakota.html,house,general,2020-11-03,FALSE,U.S. House At-Large,U.S. House,H,solid-rep,1,At-Large,ND,north-dakota,North Dakota,N.D.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",355675,128116,4,unknown,First polls close at 8 p.m. Eastern time.,First polls close in,Most polls have closed.,2020-11-04T01:00:00.000Z,8 p.m.,375,416,90% reporting,90%,90,395000,edison,90%,90% reported,edison,republican,FALSE,2020-11-12T20:51:51Z,TRUE,41.38075,147181,R+41,Armstrong +41,republican,"","",6,-1,1604455500497
38081,Sargent,2171,0,5,5,Released separately AFTER election night,96,2257,96%,96% reported,edison,2,unknown,3540,1316,747,108,0,0,0,2020-11-11T03:25:50Z,26.20912,R+26,Armstrong +26,republican,ND-G-H-1-2020-11-03,nd-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-dakota-house-district-at-large.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-dakota.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-north-dakota.html,house,general,2020-11-03,FALSE,U.S. House At-Large,U.S. House,H,solid-rep,1,At-Large,ND,north-dakota,North Dakota,N.D.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",355675,128116,4,unknown,First polls close at 8 p.m. Eastern time.,First polls close in,Most polls have closed.,2020-11-04T01:00:00.000Z,8 p.m.,375,416,90% reporting,90%,90,395000,edison,90%,90% reported,edison,republican,FALSE,2020-11-12T20:51:51Z,TRUE,41.38075,147181,R+41,Armstrong +41,republican,"","",6,-1,1604455500497
38083,Sheridan,804,0,1,1,Merged into voters' home precincts and released with cumulative results,90,890,90%,90% reported,edison,2,unknown,1353,684,103,17,0,0,0,2020-11-11T03:25:51Z,72.26368,R+72,Armstrong +72,republican,ND-G-H-1-2020-11-03,nd-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-dakota-house-district-at-large.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-dakota.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-north-dakota.html,house,general,2020-11-03,FALSE,U.S. House At-Large,U.S. House,H,solid-rep,1,At-Large,ND,north-dakota,North Dakota,N.D.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",355675,128116,4,unknown,First polls close at 8 p.m. Eastern time.,First polls close in,Most polls have closed.,2020-11-04T01:00:00.000Z,8 p.m.,375,416,90% reporting,90%,90,395000,edison,90%,90% reported,edison,republican,FALSE,2020-11-12T20:51:51Z,TRUE,41.38075,147181,R+41,Armstrong +41,republican,"","",6,-1,1604455500497
38085,Sioux,1100,0,5,6,Merged into voters' home precincts and released with cumulative results,82,1345,82%,82% reported,edison,2,unknown,519,294,728,78,0,0,0,2020-11-11T03:25:51Z,39.45455,D+39,Raknerud +39,democrat,ND-G-H-1-2020-11-03,nd-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-dakota-house-district-at-large.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-dakota.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-north-dakota.html,house,general,2020-11-03,FALSE,U.S. House At-Large,U.S. House,H,solid-rep,1,At-Large,ND,north-dakota,North Dakota,N.D.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",355675,128116,4,unknown,First polls close at 8 p.m. Eastern time.,First polls close in,Most polls have closed.,2020-11-04T01:00:00.000Z,8 p.m.,375,416,90% reporting,90%,90,395000,edison,90%,90% reported,edison,republican,FALSE,2020-11-12T20:51:51Z,TRUE,41.38075,147181,R+41,Armstrong +41,republican,"","",6,-1,1604455500497
38087,Slope,421,0,3,3,Merged into voters' home precincts and released with cumulative results,86,489,86%,86% reported,edison,2,unknown,336,377,37,7,0,0,0,2020-11-11T03:25:52Z,80.7601,R+81,Armstrong +81,republican,ND-G-H-1-2020-11-03,nd-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-dakota-house-district-at-large.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-dakota.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-north-dakota.html,house,general,2020-11-03,FALSE,U.S. House At-Large,U.S. House,H,solid-rep,1,At-Large,ND,north-dakota,North Dakota,N.D.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",355675,128116,4,unknown,First polls close at 8 p.m. Eastern time.,First polls close in,Most polls have closed.,2020-11-04T01:00:00.000Z,8 p.m.,375,416,90% reporting,90%,90,395000,edison,90%,90% reported,edison,republican,FALSE,2020-11-12T20:51:51Z,TRUE,41.38075,147181,R+41,Armstrong +41,republican,"","",6,-1,1604455500497
38089,Stark,14839,6821,6,6,Merged into voters' home precincts and released with cumulative results,100,5639,>98%,>98% reported,edison,4,all,6735,12408,1981,450,5282,1366,173,2020-11-11T03:25:53Z,70.26754,R+70,Armstrong +70,republican,ND-G-H-1-2020-11-03,nd-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-dakota-house-district-at-large.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-dakota.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-north-dakota.html,house,general,2020-11-03,FALSE,U.S. House At-Large,U.S. House,H,solid-rep,1,At-Large,ND,north-dakota,North Dakota,N.D.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",355675,128116,4,unknown,First polls close at 8 p.m. Eastern time.,First polls close in,Most polls have closed.,2020-11-04T01:00:00.000Z,8 p.m.,375,416,90% reporting,90%,90,395000,edison,90%,90% reported,edison,republican,FALSE,2020-11-12T20:51:51Z,TRUE,41.38075,147181,R+41,Armstrong +41,republican,"","",6,-1,1604455500497
38091,Steele,1073,0,5,5,None,95,1125,95%,95% reported,edison,2,unknown,1853,704,344,25,0,0,0,2020-11-11T03:25:53Z,33.55079,R+34,Armstrong +34,republican,ND-G-H-1-2020-11-03,nd-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-dakota-house-district-at-large.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-dakota.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-north-dakota.html,house,general,2020-11-03,FALSE,U.S. House At-Large,U.S. House,H,solid-rep,1,At-Large,ND,north-dakota,North Dakota,N.D.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",355675,128116,4,unknown,First polls close at 8 p.m. Eastern time.,First polls close in,Most polls have closed.,2020-11-04T01:00:00.000Z,8 p.m.,375,416,90% reporting,90%,90,395000,edison,90%,90% reported,edison,republican,FALSE,2020-11-12T20:51:51Z,TRUE,41.38075,147181,R+41,Armstrong +41,republican,"","",6,-1,1604455500497
38093,Stutsman,9593,0,10,12,Merged into voters' home precincts and released with cumulative results,100,9573,>98%,>98% reported,edison,6,all,4200,7005,2252,336,0,0,0,2020-11-11T03:25:53Z,49.54654,R+50,Armstrong +50,republican,ND-G-H-1-2020-11-03,nd-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-dakota-house-district-at-large.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-dakota.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-north-dakota.html,house,general,2020-11-03,FALSE,U.S. House At-Large,U.S. House,H,solid-rep,1,At-Large,ND,north-dakota,North Dakota,N.D.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",355675,128116,4,unknown,First polls close at 8 p.m. Eastern time.,First polls close in,Most polls have closed.,2020-11-04T01:00:00.000Z,8 p.m.,375,416,90% reporting,90%,90,395000,edison,90%,90% reported,edison,republican,FALSE,2020-11-12T20:51:51Z,TRUE,41.38075,147181,R+41,Armstrong +41,republican,"","",6,-1,1604455500497
38095,Towner,1155,0,3,3,Merged into voters' home precincts and released with cumulative results,89,1297,89%,89% reported,edison,2,unknown,1520,866,271,18,0,0,0,2020-11-12T20:51:50Z,51.51515,R+52,Armstrong +52,republican,ND-G-H-1-2020-11-03,nd-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-dakota-house-district-at-large.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-dakota.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-north-dakota.html,house,general,2020-11-03,FALSE,U.S. House At-Large,U.S. House,H,solid-rep,1,At-Large,ND,north-dakota,North Dakota,N.D.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",355675,128116,4,unknown,First polls close at 8 p.m. Eastern time.,First polls close in,Most polls have closed.,2020-11-04T01:00:00.000Z,8 p.m.,375,416,90% reporting,90%,90,395000,edison,90%,90% reported,edison,republican,FALSE,2020-11-12T20:51:51Z,TRUE,41.38075,147181,R+41,Armstrong +41,republican,"","",6,-1,1604455500497
38097,Traill,4095,0,11,12,Merged into voters' home precincts and released with cumulative results,93,4413,93%,93% reported,edison,2,some,4857,2709,1275,111,0,0,0,2020-11-11T03:25:54Z,35.01832,R+35,Armstrong +35,republican,ND-G-H-1-2020-11-03,nd-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-dakota-house-district-at-large.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-dakota.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-north-dakota.html,house,general,2020-11-03,FALSE,U.S. House At-Large,U.S. House,H,solid-rep,1,At-Large,ND,north-dakota,North Dakota,N.D.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",355675,128116,4,unknown,First polls close at 8 p.m. Eastern time.,First polls close in,Most polls have closed.,2020-11-04T01:00:00.000Z,8 p.m.,375,416,90% reporting,90%,90,395000,edison,90%,90% reported,edison,republican,FALSE,2020-11-12T20:51:51Z,TRUE,41.38075,147181,R+41,Armstrong +41,republican,"","",6,-1,1604455500497
